"bl_distribution","hvector"
66.2940476152155,0.708011654337523
2.59890458619247,0.710418765848083
7.66269894152884,0.72245356813543
50.7477609700307,0.712521662828423
3.37644828471526,0.693619049076257
13.5145007373818,0.706674627484864
15.231476247137,0.706970167502043
27.1294145211854,0.721866877428584
52.1569186767756,0.698287650669355
45.6168998740891,0.714930448487826
27.9035652264474,0.706718844894727
3.19690674824142,0.696575237284453
39.7089452373314,0.708887210174509
46.7160898388728,0.708595912713649
0,0.704861145447653
0,0.706180569344733
0,0.703038448717056
78.3347505362301,0.721402284677641
6.65659256281019,0.705474005187983
45.6926536616952,0.723391528736368
21.3966541945776,0.713764421336763
2.67647490230728,0.712288384023777
3.55065647207882,0.707220733929411
1.78323000407549,0.720090414677861
20.6835713964721,0.728504053042513
47.6663984590713,0.711815074842748
1.16754395149323,0.710339095505834
0,0.716983238015765
13.7137304269607,0.701833415464288
67.4135543902629,0.704350587385825
1.11987799248861,0.708676016832406
42.1198668296987,0.712255043299256
58.110486220614,0.700142022584744
14.2958548007476,0.723666842988554
31.8966540941613,0.719272525576037
17.4516945716111,0.716294516832524
30.1531009825468,0.717046713333605
1.05875723113929,0.708131454084604
21.5810269637601,0.699079622063147
7.39514894567169,0.732619908795396
17.8954075642516,0.708037798548711
31.8185845935671,0.721028498818216
23.0111400974194,0.713117983019553
7.64990160347681,0.706957629723877
0,0.708764202052927
33.719842760511,0.710004498302856
0,0.722499711798445
0.75924499723858,0.72488605584166
22.0968780727645,0.707136588367397
42.2925521939934,0.708461691881016
28.4434272066733,0.716210570135951
34.2899269967985,0.717239229688097
0.395545732707015,0.709656968085393
0,0.704565472975881
29.5090189034455,0.702043423504541
3.78299176409545,0.719668884689963
39.8606779500046,0.714459542648764
39.5218092863734,0.709801142428762
75.9215415081937,0.713166495293188
1.03623941711715,0.712699923865328
81.3813197590678,0.712967416550762
4.34640877839208,0.714177399069129
6.77825578391197,0.70685108211777
49.2896345508232,0.714375661606704
22.0257716667594,0.715748382205958
39.8400629282072,0.709322024461653
0,0.713342390324122
10.1029836622522,0.710694674966679
0,0.730666144337508
41.4625720113198,0.712469692197793
6.56166324494514,0.707302083763991
23.9937578301561,0.702883710938352
90.1278913632297,0.719453245920944
0,0.713412011456088
36.4265565534897,0.709563912612826
0,0.69991594684857
37.6903537320671,0.715432746750412
112.44265781472,0.69499403568734
50.312509101942,0.713634464722782
49.2561715551922,0.707957446064738
33.4792857768046,0.720516813881459
19.6479521848806,0.720237404366155
14.5986848742503,0.70984334078649
2.85859990830151,0.713204083243913
25.4718000268975,0.718948690925488
20.8831339281727,0.720350237975026
33.4393564265971,0.708438846631031
27.8564357167284,0.707026573131037
0,0.700832564450745
25.0602497444724,0.706690555525502
3.98056328070746,0.714062206724268
54.9882497982619,0.711552156615016
4.92934023041295,0.711187770914625
3.82513735567366,0.710376101076334
2.37548223979722,0.713562876318392
10.1803728428958,0.718566690491798
58.4752000974188,0.714351367760966
6.05385948034524,0.700995135724345
22.501608626127,0.7140575322665
38.9396758147927,0.711040051832545
24.8056590553048,0.721588835107568
3.77138546302846,0.716723214553118
0,0.705986537592845
16.6019331475446,0.719121096455456
23.6691354952937,0.710233582508708
0,0.700679352615676
0,0.711604305407431
33.2301939199509,0.705875319871622
11.7852060663909,0.721409158651572
9.0043692242275,0.71109912397345
25.1850052147067,0.71603217030607
70.2595957252104,0.709435681695752
41.8947108307509,0.708528956453833
4.0276106626209,0.714909630406943
3.08790083758799,0.731633720714572
34.9808215864787,0.707387411423824
41.6440793411999,0.718256701467568
1.65983012518813,0.715307467340434
0,0.708286593938861
68.3246807945824,0.703426675209319
18.2600716926463,0.717863196568709
4.94007083029144,0.710435777679438
2.72816926768859,0.722457078417267
25.8031887550361,0.702117510248964
11.239950074364,0.711454725060026
29.0537843325714,0.707839955547049
57.2456563865839,0.709156527399514
